g5-025,額,ガク,ひたい,額,金額・ひたい,がく,メニューの金額(きんがく)を比べて料理を選んだ。  
g5-026,刊,カン,,刊,出版すること,かん,図書室の週刊誌(しゅうかんし)を毎週読んだ。  
g5-027,幹,カン,みき,幹,中心となる部分,かん,運動会の幹事(かんじ)として準備を進めた。  
g5-028,慣,カン,な,慣,なれること,かん,慣習(かんしゅう)として毎朝ラジオ体操を続けた。  
g5-029,眼,ガン;ゲン,まなこ;め,眼,目のこと,がん,祖父(そふ)の眼鏡(めがね)が机(つくえ)に置かれていた。  
g5-030,基,キ,もと,基,もとになること,き,野球部(やきゅうぶ)の基礎(きそ)練習を真剣(しんけん)に行った。  
g5-031,寄,キ,よ,寄,近づくこと,き,学校(がっこう)で古本(ふるほん)寄付(きふ)を受け付けた。  
g5-032,規,キ,,規,きまり,き,学級(がっきゅう)規則(きそく)を全員(ぜんいん)で確認(かくにん)した。  
g5-033,技,ギ,わざ,技,わざ,ぎ,美術館で職人の技(わざ)術を見学した。  
g5-034,義,ギ,,義,正しいこと,ぎ,清掃の義(ぎ)務をみんなで果たした。  
g5-035,逆,ギャク,さか,逆,さかさま,ぎゃく,試合で逆(ぎゃく)転ゴールを決めた。  
g5-036,久,キュウ;ク,ひさ,久,ひさしいこと,ひさ,久(ひさ)しぶりに運動会で走った。  
g5-037,旧,キュウ,,旧,ふるいこと,きゅう,旧(きゅう)校舎は公園に変わった。  
g5-038,居,キョ,い,居,すむこと,きょ,新居(しんきょ)に引っ越しして友達を招(まね)いた。  
g5-039,許,キョ,ゆる,許,ゆるすこと,きょ,宿題(しゅくだい)を許可(きょか)されて外出(がいしゅつ)した。  
g5-040,境,キョウ;ケイ,さかい,境,さかい,きょう,国境(こっきょう)を歩(ある)いて見学(けんがく)した。  
g5-041,均,キン,,均,ひとしくすること,きん,平均点(へいきんてん)をみんなで計算(けいさん)した。  
g5-042,禁,キン,,禁,きんしすること,きん,校庭(こうてい)で遊ぶことは禁止(きんし)されている。  
g5-043,句,ク,,句,文章をまとめる単位,く,句読点(くとうてん)を使(つか)って文章を区切(くぎ)った。  
g5-045,経,ケイ;キョウ,へ;た,経,へて進むこと,けい,山道(やまみち)を経由(けいゆ)して公園(こうえん)に着(つ)いた。  
g5-046,潔,ケツ,いさぎよ,潔,心がきよいこと,けつ,裁判(さいばん)で彼(かれ)の潔白(けっぱく)が認(みと)められた。  
g5-047,件,ケン,,件,事柄の数え方,けん,学校行事(がっこうぎょうじ)の件数(けんすう)を報告(ほうこく)した。  
g5-049,険,ケン,けわ,険,あぶないこと,けん,危険(きけん)な山道(やまみち)を友達(ともだち)と越(こ)えた。  
g5-050,検,ケン,,検,調べること,けん,新(あたら)しいレンズを検査(けんさ)して異常(いじょう)を見つけた。  
g5-051,限,ゲン,かぎ,限,かぎること,げん,図書館(としょかん)の利用時間(りようじかん)は三時間(さんじかん)に限(かぎ)られている。  
g5-052,現,ゲン,あらわ,現,目のまえにあること,げん,玄関(げんかん)で現金(げんきん)を忘(わす)れたことに気付(きづ)いた。  
g5-053,減,ゲン,へ,減,へらすこと,げん,夏休(なつやす)みに向(む)けて体重(たいじゅう)を減少(げんしょう)させた。  
g5-054,故,コ,ゆえ,故,以前のこと,こ,交通事故(こうつうじこ)の故(ゆえ)に道(みち)が一時(いちじ)閉鎖(へいさ)された。  
g5-055,個,コ,,個,ひとつの数え方,こ,一人一個（いちにんいっこ）の鉛筆を配（くば）った。  
g5-056,護,ゴ,まも,護,守ること,ご,保護者（ほごしゃ）が学校行事を見守った。  
g5-057,効,コウ,き,効,ききめ,こう,新薬（しんやく）の効果（こうか）を調査（ちょうさ）した。  
g5-058,厚,コウ,あつ,厚,あついこと,あつ,冬には厚着（あつぎ）で風邪を防いだ。  
g5-059,耕,コウ,たがや,耕,たがやすこと,こう,農家が田畑を耕作（こうさく）した。  
g5-060,鉱,コウ,,鉱,鉱物を得る場所,こう,鉱（こう）山で働く人々の様子を見学した。  
g5-061,構,コウ,かま,構,組み立てなどのしかた,こう,校舎の構（こう）造を図面で確認した。  
g5-062,興,コウ;キョウ,おこ,興,おこること・関心がわくこと,こう,歴史の興（こう）味が友達と語り合った。  
g5-063,講,コウ,,講,教えること,こう,公民館で講（こう）座が毎週開かれている。  
g5-064,混,コン,ま;こ,混,まじること,こん,教室が混（こん）雑して席が見つからなかった。  
g5-065,査,サ,,査,調べること,さ,調査(ちょうさ)に参加(さんか)して記録をとった。  
g5-066,再,サイ;サ,ふたた,再,ふたたび,さい,久しぶりに友達と再(さい)会した。  
g5-067,災,サイ,わざわ,災,わざわい,さい,大雨の災害(さいがい)で家が倒れた。  
g5-068,妻,サイ,つま,妻,おくさん,つま,彼の妻(つま)と公園(こうえん)を歩いた。  
g5-069,採,サイ,と,採,とる,さい,会社でアルバイト採用(さいよう)面接を受けた。  
g5-070,際,サイ,きわ,際,場合・とき,さい,実際(じっさい)の気温(きおん)を外(そと)で測定(そくてい)した。  
g5-071,在,ザイ,あ,在,あること,ざい,在校生(ざいこうせい)が運動会(うんどうかい)を準備(じゅんび)した。  
g5-072,財,ザイ;サイ,,財,お金や物,ざい,財産(ざいさん)を管理(かんり)する帳簿(ちょうぼ)を学んだ。  
g5-073,罪,ザイ,つみ,罪,犯罪・つみ,ざい,罪悪感(ざいあくかん)を感じて謝罪(しゃざい)した。  
g5-074,雑,ザツ;ゾウ,,雑,まじること,ざつ,雑誌(ざっし)を図書室(としょしつ)で借(か)りた。  
g5-075,酸,サン,す,酸,すっぱいもの,さん,酸化(さんか)によって色(いろ)が変(か)わった。  
g5-076,賛,サン,,賛,ほめること,さん,友達(ともだち)の意見(いけん)に賛同(さんどう)して拍手(はくしゅ)した。  
g5-077,支,シ,ささ,支,支えること,し,給食費(きゅうしょくひ)を支払(しはら)って礼状(れいじょう)を送った。  
g5-078,志,シ,こころざし;こころざ,志,こころざし,し,高(たか)い志(こころざし)を胸(むね)に抱(いだ)いた。  
g5-079,枝,シ,えだ,枝,木の枝,えだ,公園(こうえん)の枝(えだ)にとまる鳥(とり)を見た。  
g5-080,師,シ,,師,教え導く人,し,医師(いし)の指導(しどう)で師(し)匠(しょう)の技(わざ)を学んだ。  
g5-081,資,シ,,資,お金や物のもと,し,地域(ちいき)の資源(しげん)を調査(ちょうさ)して資(し)料にまとめた。  
g5-082,飼,シ,か,飼,動物を育てること,し,飼育(しいく)員に教(おし)わって飼(か)い方(かた)を学んだ。  
g5-083,示,ジ;シ,しめ,示,見せる・知らせること,し,指示書(しじしょ)を読(よ)んで手順(てじゅん)を示(しめ)した。  
g5-084,似,ジ,に,似,にること,に,祖父(そふ)の似顔絵(にがおえ)を描(か)いて似(に)ていると褒(ほ)められた。  
g5-085,識,シキ,,識,しること,しき,知識(ちしき)を深(ふか)めるため図書館(としょかん)で学んだ。  
g5-086,質,シツ;シチ;チ,,質,たしかめること,しつ,授業(じゅぎょう)中に質問(しつもん)をして理解(りかい)した。  
g5-087,舎,シャ,,舎,やど・建物,しゃ,新(あたら)しい校舎(こうしゃ)で友達(ともだち)と遊んだ。  
g5-088,謝,シャ,あやま,謝,あやまること,しゃ,遅刻(ちこく)を謝罪(しゃざい)して先生(せんせい)に許(ゆる)された。  
g5-089,授,ジュ,さず,授,さずけること,じゅ,国語(こくご)の授業(じゅぎょう)で俳句(はいく)を作(つく)った。  
g5-090,修,シュウ;シュ,おさ,修,おさめる・なおす,しゅう,修理(しゅうり)工場で自転車を修(しゅう)理(り)した。  
g5-091,述,ジュッ,の,述,のべること,の,自己紹介(じこしょうかい)で意見(いけん)を述(の)べた。  
g5-092,術,ジュッ,すべ,術,わざ,じゅつ,図書館(としょかん)で最新(さいしん)技術(ぎじゅつ)を調査(ちょうさ)した。  
g5-093,準,ジュン,,準,なみ・そなえる,じゅん,運動会(うんどうかい)の準備(じゅんび)を仲間(なかま)と協力(きょうりょく)して行った。  
g5-094,序,ジョ,,序,ついで・ならび,じょ,本棚(ほんだな)を出版(しゅっぱん)順序(じゅんじょ)で整列(せいれつ)した。  
g5-095,招,ショウ,まね,招,招くこと,しょう,パーティーの招待状(しょうたいじょう)が届いた。  
g5-097,証,ショウ,あかし,証,あかし,しょう,卒業証書(そつぎょうしょうしょ)を大切に保管した。  
g5-098,条,ジョウ,,条,きまり,じょう,条件(じょうけん)に合う公園(こうえん)を探した。  
g5-099,状,ジョウ,,状,ようす,じょう,病状(びょうじょう)を電話で医師に伝えた。  
g5-100,常,ジョウ,つね;とこ,常,ふだん,じょう,常識(じょうしき)を使って問題を解決した。  
g5-101,情,ジョウ,なさ,情,気持ち,じょう,家族(かぞく)に最新(さいしん)情報(じょうほう)を伝(つた)えた。  
g5-102,織,ショク;シキ,お,織,織ること,しょく,浴衣(ゆかた)の織物(おりもの)が美(うつく)しく輝(かがや)いた。  
g5-103,職,ショク,,職,仕事,しょく,将来(しょうらい)の職業(しょくぎょう)を友達(ともだち)と話し合った。  
g5-104,制,セイ,,制,きまり,せい,学校(がっこう)の制服(せいふく)をきちんと着(き)た。  
g5-105,性,セイ;ショウ,,性,性質,せい,友達(ともだち)の性格(せいかく)をよく観察(かんさつ)した。  
g5-106,政,セイ;ショウ,まつりごと,政,まつりごと・政治,せい,政府(せいふ)が新(あたら)しい政策(せいさく)を発表(はっぴょう)した。  
g5-107,勢,セイ,いきお,勢,勢い,せい,運動会(うんどうかい)の勢(いきお)いが最後(さいご)まで続(つづ)いた。  
g5-108,精,セイ;ショウ,,精,くわしい,せい,選手(せんしゅ)は精神(せいしん)を鍛(きた)えて勝利(しょうり)した。  
g5-109,製,セイ,,製,つくる,せい,工場(こうじょう)で新(あたら)しい玩具(がんぐ)を製作(せいさく)した。  
g5-110,税,ゼイ,,税,税金,ぜい,買(か)い物(もの)の金額(きんがく)に税金(ぜいきん)が含(ふく)まれている。  
g5-111,責,セキ,せ,責,任務を負うこと,せき,新聞係(しんぶんがかり)の責任(せきにん)を果たした。  
g5-112,績,セキ,,績,成果・功績,せき,クラス合唱(がっしょう)で高(たか)い成績(せいせき)を取った。  
g5-113,接,セツ,つ,接,つなぐこと,せつ,インターネット接続(せつぞく)が突然(とつぜん)途切れた。  
g5-114,設,セツ,もう,設,もうけること,せつ,体育館(たいいくかん)に新(あたら)しい設備(せつび)を設置(せっち)した。  
g5-116,絶,ゼツ,た,絶,きれること,ぜつ,絶対(ぜったい)に忘(わす)れ物(もの)をしないと誓った。  
g5-118,祖,ソ,,祖,先祖・祖先,そ,家系図(かけいず)に祖先(そせん)の名前を記入(きにゅう)した。  
g5-119,素,ソ;ス,もと,素,もと・素質,そ,素材(そざい)を選(えら)んで絵(え)を描(か)いた。  
g5-120,総,ソウ,すべ,総,すべて・総合,そう,総合(そうごう)運動会(うんどうかい)で力(ちから)を合わせた。  
g5-121,造,ゾウ,つく,造,つくる・製造,ぞう,工場(こうじょう)で製造(せいぞう)工程(こうてい)を見学(けんがく)した。  
g5-122,像,ゾウ,,像,かたち・像,ぞう,銅像(どうぞう)の前(まえ)で写真(しゃしん)を撮(と)った。  
g5-123,増,ゾウ,ま;ふ,増,増えること,ぞう,新年度の児童数増加(ぞうか)に悩む学校が増えた。  
g5-124,則,ソク,のっと,則,きまり・法則,そく,物理の授業で運動法則(ほうそく)を実験で確認した。  
g5-125,測,ソク,はか,測,はかること,そく,実験で気温測定(そくてい)のデータを記録した。  
g5-126,属,ゾク,,属,つくこと,ぞく,自然公園で哺乳類(ほにゅうるい)に属(ぞく)する動物を観察した。  
g5-127,率,リツ;ソツ,ひと,率,割合,りつ,今学期の出席率(しゅっせきりつ)が低下して心配した。  
g5-128,損,ソン,そこ,損,失うこと,そん,地震の損（そん）害で公園のベンチが壊れた。  
g5-130,貸,タイ,か,貸,貸すこと,か,図書館で貸（か）出カードを受け取った。  
g5-131,態,タイ,,態,あり方,たい,運動会での態（たい）度がみんなを励ました。  
g5-132,団,ダン;トン,,団,集まり,だん,運動会の応援団（だん）が声を合わせた。  
g5-133,断,ダン,ことわ;た,断,切ること,だん,危険と判断（だん）して川岸から離れた。  
g5-134,築,チク,きず,築,建物をつくること,ちく,新校舎(しんこうしゃ)の建築(ちく)現場を見学した。  
g5-135,張,チョウ,は,張,ひっぱること,ちょう,発表前(はっぴょうまえ)に緊張(ちょう)して声が震えた。  
g5-136,提,テイ,さ,提,差し出すこと,てい,クラス会議(かいぎ)で新提案(ていあん)を発表した。
g5-137,程,テイ,ほど,程  ,ほど,ほど,理想(りそう)と現実(げんじつ)の程度(ていど)を比べた
g5-138,適,テキ,,適  ,ふさわしいこと,てき,温度(おんど)を適切(てきせつ)に設定した。
g5-140,統,トウ,す,統,まとめること,とう,全員(ぜんいん)の意見を統一(とういつ)して準備を進めた。  
g5-141,銅,ドウ,,銅,どうたいを採る金属,どう,公園前(こうえんまえ)の古い銅像(どうぞう)を詳しく観察した。  
g5-142,導,ドウ,みちび,導,みちびくこと,どう,科学室(かがくしつ)で先生(せんせい)が実験の導入(どうにゅう)を説明した。  
g5-144,独,ドク,ひと,独,ひとりであること,どく,春(はる)の朝(あさ)、森(もり)の小鳥(ことり)が巣立ちし独立(どくりつ)を祝った。  
g5-145,任,ニン,まか,任,まかせること,にん,クラス代表(だいひょう)として運動会の任務(にんむ)を成功させた。  
g5-146,燃,ネン,も,燃,物がもえること,ねん,新(あたら)しい燃料(ねんりょう)で車(くるま)が動(うご)いた。  
g5-147,能,ノウ,,能,できる力,のう,運動能力(うんどうのうりょく)を試(ため)して記録(きろく)をのばした。  
g5-148,破,ハ,やぶ,破,やぶれること,は,ガラスの破片(はへん)が机(つくえ)に散(ち)らばった。  
g5-149,犯,ハン,おか,犯,罪をおかすこと,はん,犯罪防止(はんざいぼうし)の講演(こうえん)を聞(き)いた。  
g5-150,判,ハン;バン,,判,きめること,はん,雨(あめ)で中止判断(ちゅうしはんだん)を迅速(じんそく)に行った。  
g5-151,版,ハン,,版,形・版,はん,図書館(としょかん)で新(しん)版(はん)の絵本(えほん)を借(か)りた。  
g5-152,比,ヒ,くら,比,くらべること,ひ,運動会(うんどうかい)の得点(とくてん)を比(ひ)較(かく)して発表(はっぴょう)した。  
g5-153,肥,ヒ,こ,肥,ふとらせること,ひ,家庭菜園(かていさいえん)で肥(ひ)料(りょう)を混(ま)ぜて野菜(やさい)を育(そだ)てた。  
g5-154,非,ヒ,あら,非,よくないこと,ひ,非常(ひじょう)口(ぐち)から避難(ひなん)して安全(あんぜん)な場所(ばしょ)へ行った。  
g5-155,備,ビ,そな,備,そなえること,び,運動会(うんどうかい)の準(じゅん)備(び)を仲間(なかま)と進(すす)めた。  
g5-157,評,ヒョウ,,評,評価・うらやましく思うこと,ひょう,作品を評価(ひょうか)して先生に見せた。  
g5-158,貧,ビン;ヒン,まず,貧,おとろえること・まずしいこと,ひん,難民キャンプで貧乏(びんぼう)な暮らしを見学した。  
g5-159,布,フ,ぬの,布,ひろげる・ぬの,ふ,眠い朝に布団(ふとん)から出られなかった。  
g5-160,婦,フ,,婦,おんな・つま,ふ,婦人(ふじん)会の行事に友達と参加した。  
g5-162,武,ブ;ム,,武,戦う・たけし,ぶ,武道(ぶどう)の大会で技を競(きそ)った。  
g5-163,復,フク,,復,もとに戻ること,ふく,遠足後(えんそくご)に復習(ふくしゅう)ノートをじっくりまとめた。  
g5-164,複,フク,,複,かさなること,ふく,複数(ふくすう)の友達と運動会(うんどうかい)で競(きそ)い合った。  
g5-165,仏,ブツ,ほとけ,仏,ほとけ,ぶつ,お寺(てら)の仏像(ぶつぞう)を静(しず)かに拝(おが)んだ。  
g5-166,編,ヘン,あ,編,あつめてまとめること,へん,図書委員(としょいいん)が冊子(さっし)を編集(へんしゅう)した。  
g5-167,弁,ベン,,弁,わける・はなすこと,べん,お弁当(おべんとう)の仕切(しき)りに卵焼(たまごや)きを詰(つ)めた。  
g5-168,保,ホ,たも,保,守ること,ほ,放課後に友達と動物保(ほ)護センターを見学した。  
g5-169,墓,ボ,はか,墓,はか,ぼ,春休みの午前、家族とお墓(はか)参(まい)りに行った。  
g5-170,報,ホウ,むく,報,あかし,ほう,文化祭の報(ほう)告(こく)会で友達の写真を紹介した。  
g5-171,豊,ホウ,ゆた,豊,ゆたか,ほう,市場(いちば)に豊(ほう)富(ふ)な野菜(やさい)が並んだ。  
g5-172,防,ボウ,ふせ,防,ふせぐ,ぼう,インフルエンザ防(ぼう)止(し)のため手洗いを毎日続けた。  
g5-173,貿,ボウ,,貿,国際間の貿易,ぼう,地理(ちり)の授業(じゅぎょう)で世界貿易(せかいぼうえき)の歴史(れきし)を調査(ちょうさ)した。  
g5-174,暴,ボウ;バク,あば,暴,荒(あ)れること,ぼう,台風(たいふう)の暴風雨(ぼうふうう)が海辺(うみべ)を襲(おそ)った。  
g5-175,務,ム,つと,務,つとめること,む,地域清掃(ちいきせいそう)は義務(ぎむ)として参加(さんか)した。  
g5-176,夢,ム,ゆめ,夢,ゆめ,む,漫画(まんが)を読むことに夢中(むちゅう)になって時間(じかん)を忘(わす)れた。  
g5-177,迷,メイ,まよ,迷,まようこと,めい,科学館(かがくかん)の迷路(めいろ)で友達(ともだち)と競(きそ)った。  
g5-178,綿,メン,わた,綿,わた・めん,めん,綿(めん)花(か)市場(いちば)で綿花(めんか)を買(か)って実験(じっけん)に使(つか)った。  
g5-179,輸,ユ,,輸,運び出すこと,ゆ,輸(ゆ)送(そう)トラックが部品(ぶひん)を工場(こうじょう)に運(はこ)んだ。  
g5-180,余,ヨ,あま,余,あまること,よ,余(よ)裕(よゆう)時間(じかん)で図書館(としょかん)の本棚(ほんだな)を整理(せいり)した。  
g5-182,容,ヨウ,,容,おさめること,よう,容(よう)器(き)を洗(あら)ってサラダを盛(も)り付(つ)けた。  
g5-183,略,リャク,,略,はぶくこと,りゃく,略(りゃく)図(ず)を参考(さんこう)に工程(こうてい)を確認(かくにん)した。  
g5-184,留,リュウ;ル,と,留,とめること,りゅう,約束(やくそく)を保留(ほりゅう)にして待機した。  
g5-185,領,リョウ,,領,領地など,りょう,海岸線(かいがんせん)の領域(りょういき)を調査した。  
g5-014,囲,イ,かこ,囲,かこむこと,い,校庭(こうてい)を低い柵(さく)が周囲(しゅうい)を囲(かこ)んでいる。  
g5-020,紀,キ,,紀,書き残すこと,き,二十一世紀(にじゅういっせいき)の記念碑(きねんひ)を見学した。  
g5-044,喜,キ,よろこ,喜,よろこぶこと,き,全員(ぜんいん)が合格(ごうかく)に歓喜(かんき)した。  
g5-048,救,キュウ,すく,救,たすけること,きゅう,救援隊(きゅうえんたい)が被災地(ひさいち)を救(すく)った。  
g5-096,航,コウ,,航,船や飛行機の行き来,こう,航空便(こうくうびん)で荷物(にもつ)が早(はや)く届(とど)いた。  
g5-115,告,コク,つ,告,知らせること,こく,運動会(うんどうかい)の告知(こくち)を掲示板(けいじばん)に貼(は)った。  
g5-117,殺,サツ;サイ;セツ,ころ,殺,ころすこと,さつ,害虫(がいちゅう)殺虫剤(さっちゅうざい)を畑(はたけ)に散布(さんぷ)した。  
g5-129,士,シ,,士,さむらいなどの人,し,武士(ぶし)の甲冑(かっちゅう)を博物館(はくぶつかん)で見学(けんがく)した。  
g5-139,史,シ,,史,歴史を記録すること,し,社会科(しゃかいか)の世界史(せかいし)授業(じゅぎょう)で古代文明(こだいぶんめい)の資料(しりょう)を調べた。  
g5-143,象,ショウ;ゾウ,,象,川の動物,ぞう,動物園(どうぶつえん)で象(ぞう)に餌(え)をあげた。  
g5-156,賞,ショウ,,賞,ほめたたえること,しょう,運動会(うんどうかい)の賞状(しょうじょう)を嬉(うれ)しそうに受(う)け取(と)った。  
g5-161,貯,チョ,,貯,ためておくこと,ちょ,小遣(こづか)いを貯金(ちょきん)してゲームを買(か)った。  
g5-181,停,テイ,,停,とめること,てい,電車(でんしゃ)が停止(ていし)してドアが開(ひら)いた。  
g5-187,堂,ドウ,,堂,建物・ホール,どう,学校の食堂(しょくどう)で友達と昼食を食べた。  
g5-188,銅,ドウ,,銅,どうたいをとる金属,どう,公園の銅像(どうぞう)の前で写真を撮った。  
g5-189,毒,ドク,,毒,毒(どく)のある物質,どく,研究室で毒物(どくぶつ)を慎重に扱った。  
g5-190,費,ヒ,つい,費,お金を使うこと,ひ,遠足(えんそく)の費用(ひよう)をみんなで計算した。  
g5-191,粉,フン,こな;こ,粉,こな状のもの,ふん,料理で小麦粉(こむぎこ)を使ってクッキーを焼いた。  
g5-192,脈,ミャク,,脈,血管の拍動,みゃく,心拍数(しんぱくすう)を測定して脈(みゃく)拍を確認した。  
g5-186,型,ケイ,かた,型,形のきまり,かた,型紙(かたがみ)を使って布(ぬの)を裁断(さいだん)した。  
g5-193,歴,レキ,,歴,たてつづき,れき,経歴書(けいれきしょ)を提出して面接を迎えた。  
g5-194,得,トク,え;う,得,うる・手に入れる,とく,試験(しけん)で高得点(こうとくてん)を取(と)って喜んだ。  
