"g7-157","僧","ソウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-158","燥","ソウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-159","騒","ソウ","さわ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-160","贈","ゾウ;ソウ","おく","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-161","即","ソク","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-162","俗","ゾク","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-163","耐","タイ","た","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-164","替","タイ","か","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-165","沢","タク","さわ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-166","拓","タク","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-167","濁","ダク","にご","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-168","脱","ダツ","ぬ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-169","丹","タン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-170","淡","タン","あわ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-171","嘆","タン","なげ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-172","端","タン","はし;は;はた","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-173","弾","ダン","ひ;はず;たま","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-174","恥","チ","は","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-175","致","チ","いた","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-176","遅","チ","おく;おそ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-177","蓄","チク","たくわ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-178","跳","チョウ","は;と","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-179","徴","チョウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-180","澄","チョウ","す","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-181","沈","チン","しず","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-182","珍","チン","めずら","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-183","抵","テイ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-184","堤","テイ","つつみ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-185","摘","テキ","つ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-186","滴","テキ","しずく;したた","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-187","添","テン","そ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-188","殿","デン;テン","との;どの","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-189","吐","ト","は","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-190","途","ト","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-191","渡","ト","わた","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-192","奴","ド","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-193","怒","ド","いか;おこ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-194","到","トウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-195","逃","トウ","に;のが","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-196","倒","トウ","たお","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-197","唐","トウ","から","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-198","桃","トウ","もも","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-199","透","トウ","す","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-200","盗","トウ","ぬす","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-201","塔","トウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-202","稲","トウ","いね;いな","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-203","踏","トウ","ふ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-204","闘","トウ","たたか","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-205","胴","ドウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-206","峠","","とうげ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-207","突","トツ","つ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-208","鈍","ドン","にぶ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-209","弐","ニ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-210","悩","ノウ","なや","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-211","濃","ノウ","こ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-212","杯","ハイ","さかずき","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-213","輩","ハイ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-214","拍","ハク;ヒョウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-215","泊","ハク","と","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-216","追","ハク","せま","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-217","薄","ハク","うす","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-218","爆","バク","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-219","髪","ハツ","かみ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-220","抜","バツ","ぬ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-221","罰","バツ;バチ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-222","般","ハン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-223","販","ハン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-224","搬","ハン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-225","範","ハン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-226","繁","ハン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-227","盤","バン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-228","彼","ヒ","かれ;かの","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-229","疲","ヒ","つか","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-230","被","ヒ","こうむ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-231","避","ヒ","さ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-232","尾","ビ","お","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-233","微","ビ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-234","匹","ヒツ","ひき","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-235","描","ビョウ","えが;か","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-236","浜","ヒン","はま","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-237","敏","ビン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-238","怖","フ","こわ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-239","浮","フ","う","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-240","普","フ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-241","腐","フ","くさ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-242","敷","フ","し","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-243","膚","フ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-244","賦賦","フ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-245","舞","ブ","まい;ま","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-246","幅","フク","はば","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-247","払","フツ","はら","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-248","噴","フン","ふ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-249","柄","ヘイ","がら;え","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-250","壁","ヘキ","かべ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-251","捕","ホ","と;つか","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-252","舗","ホ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-253","抱","ホウ","だ;いだ;かか","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-254","峰","ホウ","みね","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-255","砲","ホウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-256","忙","ボウ","いそが","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-257","坊","ボウ;ボッ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-234","肪","ボウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-235","冒","ボウ","おか","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-236","傍","ボウ","かたわ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-237","帽","ボウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-238","凡","ボン;ハン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-239","盆","ボン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-240","慢","マン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-241","漫","マン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-242","妙","ミョウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-243","眠","ミン","ねむ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-244","矛","ム","ほこ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-245","霧","ム","きり","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-246","娘","","むすめ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-247","茂","モ","しげ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-248","猛","モウ","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-249","網","モウ","あみ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-250","黙","モク","だま","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-251","紋","モン","","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-252","躍","ヤク","おど","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-253","雄","ユウ","お;おす","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-254","与","ヨ","あた","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-255","誉","ヨ","ほま","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-256","溶","ヨウ","と","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-257","腰","ヨウ","こし","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-258","踊","ヨウ","おど","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-259","謡","ヨウ","うたい;うた","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-260","翼","ヨク","つばさ","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
"g7-261","雷","ライ","かみなり","かずのはじめ・ひとつ","りんごが 一（ひと）つ ある。"
