g6-039,源,ゲン,みなもと,源,もと,ゲン,山奥の温泉宿で源泉（げんせん）かけ流し風呂に入った。  
g6-040,厳,ゲン;ゴン,きび;おごそ,厳,きびしい,ゲン,新学期の厳格（げんかく）指導で校内掃除を徹底した。  
g6-041,己,コ;キ,おのれ,己,自分自身,キ,文化祭で自己(こ)紹介文を友達に配布した。  
g6-042,呼,コ,よ,呼,よぶこと,コ,救急車の呼(よ)び声に家族が外へ出た。  
g6-043,誤,ゴ,あやま,誤,あやまること,ゴ,友達との会話(かいわ)で誤(ご)解を避けるために確認した。  
g6-044,后,コウ,,后,皇帝のつれあい,コウ,博物館で王后(こう)の伝記本を手に取った。  
g6-045,孝,コウ,,孝,いたわるこころ,コウ,祖母(そぼ)への孝(こう)行を日記(にっき)に書いた。  
g6-046,皇,コウ;オウ,,皇,天皇などのさいこうの身分,コウ,博物館で皇(こう)帝(てい)の肖像画を見た。  
g6-047,紅,コウ;ク,べに;くれない,紅,あかい色,コウ,秋の山道で紅(こう)葉(よう)が鮮やかに色づいた。  
g6-048,降,コウ,お;ふ,降,くだる、ふる,コウ,町(まち)の降(こう)雪(せつ)量を放送で確認した。  
g6-049,鋼,コウ,はがね,鋼,はがね,コウ,新幹線の車体は鋼(こう)鉄(てつ)製だと知った。  
g6-050,刻,コク,きざ,刻,きざむ、とけいの時間,コク,駅で電車の時(じ)刻(こく)表を確かめた。  
g6-051,穀,コク,,穀,穀物,コク,秋(あき)の穀物(こくもつ)収穫祭を家族と味わった。  
g6-052,骨,コツ,ほね,骨,骨格,コツ,美術館で恐竜の骨格(こっかく)模型を見た。  
g6-053,困,コン,こま,困,困難,コン,新入生歓迎会の準備は困難(こんなん)を乗り越えた。  
g6-054,砂,サ;シャ,すな,砂,砂浜,サ,夏(なつ)の砂浜(すなはま)で貝殻拾(ひろ)いを楽しんだ。  
g6-055,座,ザ,すわ,座,座席,ザ,映画館で座席(ざせき)予約を家族と相談した。  
g6-056,済,サイ,す,済,すむ、すませること,サイ,冬休み前に返済(へんさい)期限を忘れず確認した。  
g6-057,裁,サイ,さば;た,裁,きる・さばくこと,サイ,裁(さい)判を見学し、家族で話し合った。  
g6-058,策,サク,,策,はかりごと,サク,地域の政策(せいさく)を学び意見を出した。  
g6-059,冊,サツ;サク,,冊,さつ（本を数える語）,サツ,図書館で参考書を三冊(さんさつ)借りた。  
g6-060,蚕,サン,かいこ,蚕,かいこ,サン,養蚕(ようさん)体験を友達と行った。  
g6-061,至,シ,いた,至,行き着くこと,シ,試合翌朝、至(し)急連絡網を使い部員に伝えた。  
g6-062,私,シ,わたくし;わたし,私,自分自身,シ,休日の午後、静かな私(し)生活時間を大切にした。  
g6-063,姿,シ,すがた,姿,からだの形やようす,シ,マラソン大会で良い姿(し)勢を保って走り切った。  
g6-064,視,シ,,視,目で見ること,シ,人気番組のライブ視(し)聴記録をみんなで比べた。  
g6-065,詞,シ,,詞,うたや詩のことば,シ,文化祭の合唱で歌詞(し)カードを友達と交換した。  
g6-066,誌,シ,,誌,書物や記事をまとめること,シ,図書館の雑誌（ざっし）コーナーで旅行記を見つけた。  
g6-067,磁,ジ,,磁,くっつく力,ジ,砂浜（すなはま）で磁石（じしゃく）を使い方位を調べた。  
g6-068,射,シャ,い,射,うつこと,シャ,夏祭（なつまつ）りの射的（しゃてき）屋台で景品を狙った。  
g6-069,捨,シャ,す,捨,すてること,シャ,公園前のゴミ捨（す）て場で落ち葉を集めた。  
g6-070,尺,シャク,,尺,長さの単位,シャク,物差（ものさ）しは尺（しゃく）の長さを示している。  
g6-071,若,ジャク;ニャク,わか;も,若,自分が若いこと,ジャク,地元の若者(わかもの)劇団が舞台(ぶたい)で輝いた。  
g6-072,樹,ジュ,,樹,木の総称,ジュ,街路樹(がいろじゅ)の影(かげ)が涼風(りょうふう)を運ぶ午後。  
g6-073,収,シュウ,おさ,収,おさめること,シュウ,秋の収穫(しゅうかく)祭で家族と笑顔(えがお)を共有した。  
g6-074,宗,シュウ;ソウ,,宗,教えや家系,シュウ,日本の宗教(しゅうきょう)寺院(じいん)境内でお参(まい)りする家族が並んだ。  
g6-075,就,シュウ;ジュ,つ,就,つくこと、はたらき始める,シュウ,夏休みに就職説明会(しゅうしょくせつめいかい)で企業(きぎょう)の話を聞いた。  
g6-076,衆,シュウ;シュ,,衆,おおぜいの人々,シュウ,日曜の大衆（しゅう）演劇公演を観覧した。  
g6-077,従,ジュウ;ジュ;ショウ,したが,従,したがうこと,ジュウ,夏休みに市内の従（じゅう）兄弟と川遊びした。  
g6-078,縦,ジュウ,たて,縦,たての方向,タテ,学級新聞の縦（たて）書き記事を静かに読んだ。  
g6-079,縮,シュク,ちぢ,縮,ちぢめること,シュク,制服のズボンを縮（しゅく）小してもらった。  
g6-080,熟,ジュク,う,熟,うれる、こなれること,ジュク,文化祭の国語で熟（じゅく）語の意味を調べた。  
g6-081,純,ジュン,,純,まじりけがないこと,ジュン,クラスの友達と純粋(じゅんすい)な気持ちで遊んだ。  
g6-082,処,ショ,,処,ところ,ショ,教室の汚(よご)れた紙を処分(しょぶん)した。  
g6-083,署,ショ,,署,役所などのわかれ,ショ,公文書に署名(しょめい)をして提出した。  
g6-084,諸,ショ,,諸,いろいろなこと,ショ,諸(しょ)君に連絡(れんらく)事項をメールで伝えた。  
g6-085,除,ジョ;ジ,のぞ,除,のぞく、さける,ジョ,靴の泥(どろ)を除去(じょきょ)してから家に入った。  
g6-086,将,ショウ,,将,将棋などで主将をつとめること,ショウ,祖父(そふ)と将(しょう)棋(ぎ)対局を楽しんだ。  
g6-087,傷,ショウ,きず;いた,傷,きず。いたむこと,ショウ,練習中に傷(きず)口(ぐち)を救急(きゅうきゅう)隊が手当した。  
g6-088,障,ショウ,さわ,障,さえぎること,ショウ,山道(さんどう)の障(しょう)害(がい)物をみんなで避けた。  
g6-090,蒸,ジョウ,む,蒸,むす。むれること,ジョウ,温泉(おんせん)の蒸(じょう)気(き)浴(よく)で体が温まった。  
g6-091,針,シン,はり,針,はり。先がとがった細い金属,シン,注射(ちゅうしゃ)針(しん)の先端を観察した。  
g6-092,仁,ジン;ニ,,仁,思いやりの心,ジン,運動部(うんどうぶ)のキャプテンは仁(じん)徳(とく)精神で仲間を支え続けた。  
g6-093,垂,スイ,た,垂,たれること,スイ,校舎(こうしゃ)の壁(かべ)から雨水(あまみず)が垂(た)れ続け、小さなしずくが跳ねた。  
g6-094,推,スイ,お,推,おしすすめること,スイ,放課後(ほうかご)の部屋(へや)で数学(すうがく)の問題を推理(すいり)して解答(かいとう)にたどり着いた。  
g6-095,寸,スン,,寸,長さの単位,スン,最後のバスケットを決めて、決勝(けっしょう)寸前(すんぜん)で逆転(ぎゃくてん)勝利を収めた。  
g6-096,盛,セイ;ジョウ,も;さか,盛,さかん、もりあがること,セイ,町(まち)の祝祭(しゅくさい)で盛(も)り上(あ)がる花火(はなび)の光景を家族と楽しんだ。  
g6-097,聖,セイ,,聖,神聖なこと,セイ,教会で聖書(せいしょ)を読み上(あ)げた礼拝(れいはい)に参加した。  
g6-098,誠,セイ,まこと,誠,まこと、うそ偽(いつわ)りのないこと,セイ,謝罪(しゃざい)の場で誠意(せいい)を込(こ)めた言葉を伝えた。  
g6-099,宣,セン,,宣,のべ知らせること,セン,大会(たいかい)の宣言(せんげん)式が静(しず)かに始まった。  
g6-100,専,セン,もっぱ,専,もっぱらひとつのことにかかわる,セン,彼(かれ)は専門(せんもん)学校で絵画(かいが)技術を学んでいる。  
g6-101,泉,セン,いずみ,泉,湧き出る水のもと,セン,登山道の奥(おく)で温泉(おんせん)宿(やど)を見つけた。  
g6-102,洗,セン,あら,洗,きれいにすること,セン,洗(あら)濯機で洗濯した制服を干した。  
g6-103,染,セン,そ;し,染,しみつく、そまること,セン,汚染(おせん)水槽で池の水が染(そ)まった。  
g6-104,善,ゼン,よ,善,よいこと、正しいこと,ゼン,授業で改善提案を善(ぜん)意でまとめた。  
g6-105,奏,ソウ,かな,奏,かなでること,ソウ,文化祭の演奏会でピアノを奏(かな)でた。  
g6-106,窓,ソウ,まど,窓,あな、光や風が通る所,ソウ,展望窓(まど)から海の景色を眺めた。  
g6-107,創,ソウ,つく,創,新たに物を作り出すこと,ソウ,芸術家(げいじゅつか)は創(そう)造作品を展示した。  
g6-108,装,ソウ;ショウ,よそお,装,衣服などを身に着け飾ること,ソウ,体育館(たいいくかん)を装(そう)飾して歓迎会を開いた。  
g6-109,層,ソウ,,層,重なり合った状態や部分,ソウ,地層(ちそう)観察で鮮やかな層(そう)を記録した。  
g6-110,操,ソウ,あやつ;みさお,操,手や装置を使って動かすこと,ソウ,音楽ソフトのマウス操(そう)作方法を覚えた。  
g6-111,蔵,ゾウ,くら,蔵,しまって大切に保管すること,ゾウ,図書館(としょかん)の蔵(ぞう)書目録を見て本を選んだ。  
g6-112,臓,ゾウ,,臓,内臓などの器官,ゾウ,心臓(しんぞう)マラソン大会で激走(げきそう)に挑んだ。  
g6-113,存,ゾン;ソン,,存,あること、存在すること,ソン,校内の古書(こしょ)の存在(そんざい)を確認した。  
g6-114,尊,ソン,とうと;たっと,尊,敬うこと、大切に扱うこと,ソン,意見の尊重(そんちょう)を学内で話し合った。  
g6-115,宅,タク,,宅,家や住まい,タク,冬休みに宅配便(たくはいびん)で荷物を友へ送った。  
g6-116,担,タン,かつ;にな,担,役割を受け持つこと,タン,文化祭で展示担当(てんじたんとう)の役割を果たした。  
g6-117,探,タン,さが;さぐ,探,さがす、しらべること,タン,夏休みの探(たん)検隊と川辺の洞窟に入った。  
g6-118,誕,タン,,誕,うまれること,タン,クラス全員で誕(たん)生会の飾りを作成した。  
g6-119,段,ダン,,段,きざはし、区切りの一つ,ダン,問題解決の手段(しゅだん)をグループで話し合った。  
g6-120,暖,ダン,あたた,暖,あたたかいこと,ダン,冬の教室で暖(だん)房のスイッチを入れた。  
g6-121,値,チ,ね;あたい,値,あたい、価格や価値,チ,図書館で本の価値(かち)を学ぶ講座が始まった。  
g6-122,宙,チュウ,,宙,天地の広がり,チュウ,天体観測で夜空の宙(ちゅう)を見上げた。  
g6-123,忠,チュウ,,忠,自分を信じて尽くす心,チュウ,忠(ちゅう)誠心を胸に秘めて部活へ向かった。  
g6-124,著,チョ,あらわ;いちじる,著,書き表すこと,チョ,著(ちょ)者サイン会でお気に入りの本を手に入れた。  
g6-125,庁,チョウ,,庁,官庁の建物など,チョウ,夏休みに国税庁で庁(ちょう)の仕組みを学んだ。  
g6-126,頂,チョウ,いただ;いただき,頂,いただき、きわ,チョウ,登山道の山頂で頂(ちょう)の風景を眺めた。  
g6-127,潮,チョウ,しお,潮,海の水が上下すること,チョウ,朝早く海辺の潮風(しおかぜ)を感じながら公園を歩いた。  
g6-128,賃,チン,,賃,料金として支払うこと,チン,今朝の通学で電車の運賃(うんちん)を前払い切符で支払った。  
g6-129,痛,ツウ,いた,痛,いたむこと,ツウ,昨夜から続く頭痛(ずつう)で授業に集中できなかった。  
g6-130,展,テン,,展,ひろげる、あらわす,テン,午後に美術館で新作展示(てんじ)を友達と一緒に見学した。  
g6-131,討,トウ,う,討,調べること、議論すること,トウ,放課後の教室で討論会(とうろんかい)を開き熱心に意見交換した。  
g6-132,党,トウ,,党,とうりつした政党や団体,トウ,日曜(にちよう)のテレビ番組で政党(せいとう)討論を観覧した。  
g6-133,糖,トウ,,糖,味を甘くする成分,トウ,朝食のパンに砂糖(さとう)をたっぷり振りかけた。  
g6-134,届,,とど,届,ものを渡す・伝えること,トドケ,忘れ物届出(とどけで)を担任(たんにん)の先生に渡した。  
g6-135,難,ナン,むずか;かた,難,困る・むずかしいこと,ナン,野外学習は雨(あめ)で困難(こんなん)となり中止された。  
g6-136,乳,ニュウ,ちち;ち,乳,母の乳汁や牛乳,ニュウ,朝の食卓で冷(ひ)えた牛乳(ぎゅうにゅう)を一気に飲んだ。  
g6-137,認,ニン,みと,認,みとめること,ニン,校長から直接認定証(にんていしょう)を受け取り、大喜びした。  
g6-138,納,ノウ;ナッ;ナ;ナン;トウ,おさ,納,おさめること,ノウ,テストの点数を見て納得(なっとく)の笑顔を浮かべた。  
g6-139,脳,ノウ,,脳,あたまの器官,ノウ,医療実習の一環で脳波(のうは)測定を体験した。  
g6-140,派,ハ,,派,わかれ、グループ,ハ,ボランティア派遣(はけん)隊の説明会に家族で参加した。  
g6-141,拝,ハイ,おが,拝,おがむこと,ハイ,初詣(はつもうで)で神社の参拝(さんぱい)方法を学んだ。  
g6-142,背,ハイ,せ;せい;そむ,背,せなか,ハイ,美術部で絵の背景(はいけい)に色を重ねた。  
g6-143,肺,ハイ,,肺,はい,ハイ,友人が肺炎(はいえん)から回復した知らせを聞いた。  
g6-144,俳,ハイ,,俳,うたや,ハイ,映画館で好きな俳優(はいゆう)の演技を見た。  
g6-145,班,ハン,,班,きょうだん,ハン,運動会で班長(はんちょう)に選ばれた瞬間を覚えている。  
g6-146,晩,バン,,晩,おそなり,バン,家族と祝日(しゅくじつ)の晩餐(ばんさん)を楽しんだ。  
g6-147,否,ヒ,いな,否,いいと認めないこと,ヒ,秋の合否発表で教室の空気が否(ひ)定と期待の声に包まれた。  
g6-148,批,ヒ,,批,分けて責めること,ヒ,文化祭の委員会で演劇に対する批(ひ)判の声が上がった。  
g6-149,秘,ヒ,ひ,秘,かくすこと,ヒ,春休みに秘(ひ)密基地で自作の宝地図を家族と見比べた。  
g6-150,腹,フク,はら,腹,はらの内側,フク,冬の運動場で腹(ふく)痛をこらえながらドッジボールを応援した。  
g6-151,奮,フン,ふる,奮,気力をふるい起こすこと,フン,放課後の演劇発表に向けて奮(ふん)闘する仲間を笑顔で支えた。  
g6-152,並,ヘイ,なら;なみ,並,ならぶこと,ヘイ,並(なみ)木道を歩きながら友達と話した。  
g6-153,陛,ヘイ,,陛,きざはし,ヘイ,式典で王陛(へい)下の挨拶を聞いた。  
g6-154,閉,ヘイ,と;し,閉,とじること,ヘイ,午後五時に書店が閉(へい)店されたことを確認した。  
g6-155,片,ヘン,かた,片,かた,ヘン,片(かた)道切符で電車の旅に出発した。  
g6-156,補,ホ,おぎな,補,おぎなうこと,ホ,放課後に補(ほ)習授業を受講した。  
g6-157,暮,ボ,く,暮,ひがくれること,ボ,田んぼのあぜ道で夕暮(ゆうぐ)れを家族と眺めた。  
g6-158,宝,ホウ,たから,宝,たから,ホウ,海岸で見つけた小さな宝物(たからもの)を箱に飾った。  
g6-159,訪,ホウ,たず;おとず,訪,おとずれること,ホウ,祖父宅への初訪問(しょほうもん)を楽しみにした。  
g6-160,亡,ボウ;モウ,な,亡,なくなること,ボウ,長年連れ添った犬の死亡(しぼう)を家族で悲しんだ。  
g6-161,忘,ボウ,わす,忘,わすれること,ボウ,冬休み前に友達と忘年会(ぼうねんかい)を計画した。  
g6-162,棒,ボウ,,棒,細長い棒状のもの,ボウ,公園の横棒(ぼう)でぶら下がった。  
g6-163,枚,マイ,,枚,薄い板状の数を数える,マイ,写真一枚(まい)を親友に送った。  
g6-164,幕,マク;バク,,幕,垂れ下がる布,マク,劇場の幕(まく)開けに拍手した。  
g6-165,密,ミツ,,密,かくれて人に知られない,ミツ,林で観客が密(みつ)集した。  
g6-166,盟,メイ,,盟,契約や約束の結びつき,メイ,世界同盟(どうめい)に加入した。  
g6-167,模,モ;ボ,,模,新たに形を作り出すこと,モ,美術館で新作の模様(もよう)をゆっくり見た。
g6-168,訳,ヤク,わけ,訳,ことばを他のことばに直すこと,ヤク,英語の訳文(やくぶん)をノートにまとめた。
g6-169,郵,ユウ,,郵 ,たよりを遠くへ送る仕組み,ユウ,遠方の学校に郵便局(ゆうびんきょく)経由で送った。
g6-170,優,ユウ,やさ;すぐ,優,すぐれていること,ユウ,大会で優勝(ゆうしょう)トロフィーを授与された。
g6-171,幼,ヨウ,おさな,幼,年が小さいこと,ヨウ,幼児(ようじ)教室で絵本読み聞かせを楽しんだ。
g6-172,欲,ヨク,ほ;ほっ,欲,ほしいと思う心,ヨク,春休みの遠足で食欲(しょくよく)が増した。  
g6-173,翌,ヨク,,翌,つぎの日,ヨク,運動会の翌日(よくじつ)に筋肉痛(きんにくつう)を感じた。  
g6-174,乱,ラン,みだ,乱,みだれること,ラン,大混乱(だいこんらん)の中で図書館(としょかん)へ走った。  
g6-175,卵,ラン,たまご,卵,たまご,ラン,朝食(ちょうしょく)に卵焼き(たまごやき)を家族と分けた。  
g6-176,覧,ラン,,覧,よく見ること,ラン,図書館(としょかん)の閲覧室(えつらんしつ)で本を探した。  
g6-177,裏,リ,うら,裏,うらのこと,ウラ,庭の裏側(うらがわ)で秘密(ひみつ)の宝箱を見つけた。  
g6-178,律,リツ;リチ,,律,きまり,リツ,新入生歓迎会で規律(きりつ)説明を真剣に聞いた。  
g6-179,臨,リン,のぞ,臨,のぞむ、のぞき見ること,リン,臨時(りんじ)バスで駅まで行き花火大会へ向かった。  
g6-180,朗,ロウ,ほが,朗,あきらか、明るいこと,ロウ,合唱部で詩の朗読(ろうどく)発表に挑戦した。  
g6-181,論,ロン,,論,議論や考えをまとめること,ロン,夏休みの自由研究論文(ろんぶん)を図書館で書き進めた。  
g6-089,胃,イ,,胃,からだの消化を助ける器官,イ,秋の遠足で母が胃（い）腸薬を用意してくれた思い出。  
g6-182,恩,オン,,恩,他人の好意や助け,オン,卒業式に恩（おん）返しを誓った友人との約束。  
g6-183,券,ケン,,券,きっぷや入場の許可,ケン,科学館の入場券（けん）を家族と分け合った午後。  
g6-184,承,ショウ,うけたまわ,承,受け入れ、認めること,ショウ,校長の承（しょう）認を得て部活が再開された。  
g6-185,舌,ゼツ,した,舌,味覚を感じる体の部分,ゼツ,秋祭で舌（ぜつ）鼓を打つほど和菓子を味わった。  
g6-186,銭,セン,ぜに,銭,金属でできた小さなお金,セン,運動会の景品は金銭(きんせん)より思い出が大事だ。  
g6-187,退,タイ,しりぞ,退,ひきさがる、やめること,タイ,就職後に退(たい)職届(しょくとどけ)を提出して家族を驚かせた。  
g6-188,腸,チョウ,,腸,からだの消化管,チョウ,夏風邪で腸(ちょう)炎(えん)の診断を受けて養生した。  
g6-189,敵,テキ,かたき,敵,たたかう相手,テキ,観戦中に敵(てき)チームの声援が響き渡り心が震えた。  
g6-190,俵,ヒョウ,たわら,俵,米を入れた袋,ヒョウ,祭り用に米俵(こめだわら)を友達と一緒に運んだ。  
g6-191,預,ヨ,あず,預,あずけること,ヨ,給与を預(よ)金通帳(つうちょう)に振り込んだ。  
